tf,confidence,target,mor,likelihood
Zfp521,E,Klhl33,1,1
Zfp521,E,Klhl4,1,1
Zfp521,E,Krt222,1,1
Zfp521,E,L3mbtl3,1,1
Zfp521,E,Lama4,1,1
Zfp521,E,Lamb2,1,1
Zfp521,E,Lca5,1,1
Zfp521,E,Ldb2,1,1
Zfp521,E,Lepr,1,1
Zfp521,E,Leprot,1,1
Zfp521,E,Lhx6,1,1
Zfp521,E,Lingo1,1,1
Zfp521,E,Lipa,1,1
Zfp521,E,Lipc,1,1
Zfp521,E,Lmo2,1,1
Zfp521,E,Lmo4,1,1
Zfp521,E,Loxl3,1,1
Zfp521,E,Lpcat2,1,1
Zfp521,E,Lrfn5,1,1
Zfp521,E,Lrig3,1,1
Zfp521,E,Lrp1,1,1
Zfp521,E,Lrp5,1,1
Zfp521,E,Lrp6,1,1
Zfp521,E,Lrrc17,1,1
Zfp521,E,Lrrc2,1,1
Zfp521,E,Lrrc49,1,1
Zfp521,E,Lrrc4b,1,1
Zfp521,E,Lrrc75a,1,1
Zfp521,E,Lrrcc1,1,1
Zfp521,E,Lrrn2,1,1
Zfp521,E,Lrrn4cl,1,1
Zfp521,E,Ltbp2,1,1
Zfp521,E,Lum,1,1
Zfp521,E,Lvrn,1,1
Zfp521,E,Maf,1,1
Zfp521,E,Maged2,1,1
Zfp521,E,Magee1,1,1
Zfp521,E,Maml3,1,1
Zfp521,E,Man1c1,1,1
Zfp521,E,Manba,1,1
Zfp521,E,Map1a,1,1
Zfp521,E,Map3k12,1,1
Zfp521,E,Mapre2,1,1
Zfp521,E,Marveld1,1,1
Zfp521,E,Mcc,1,1
Zfp521,E,Mcub,1,1
Zfp521,E,Mdfi,1,1
Zfp521,E,Mdfic,1,1
Zfp521,E,Mef2c,1,1
Zfp521,E,Meis2,1,1
Zfp521,E,Meox1,1,1
Zfp521,E,Meox2,1,1
Zfp521,E,Mex3b,1,1
Zfp521,E,Mfap2,1,1
Zfp521,E,Mfap4,1,1
Zfp521,E,Mmp16,1,1
Zfp521,E,Mmrn2,1,1
Zfp521,E,Mpdz,1,1
Zfp521,E,Mta3,1,1
Zfp521,E,Mxra8,1,1
Zfp521,E,Myct1,1,1
Zfp521,E,Myo5c,1,1
Zfp521,E,Myrip,1,1
Zfp521,E,Naalad2,1,1
Zfp521,E,Naaladl1,1,1
Zfp521,E,Nav3,1,1
Zfp521,E,Ndn,1,1
Zfp521,E,Ndrg3,1,1
Zfp521,E,Ndrg4,1,1
Zfp521,E,Nfib,1,1
Zfp521,E,Nfix,1,1
Zfp521,E,Nhlrc4,1,1
Zfp521,E,Nhsl2,1,1
Zfp521,E,Nid2,1,1
Zfp521,E,Nmnat2,1,1
Zfp521,E,Nmt2,1,1
Zfp521,E,Notch3,1,1
Zfp521,E,Nova2,1,1
Zfp521,E,Nox4,1,1
Zfp521,E,Npas3,1,1
Zfp521,E,Npr1,1,1
Zfp521,E,Npr2,1,1
Zfp521,E,Nr2f1,1,1
Zfp521,E,Nr2f2,1,1
Zfp521,E,Nr3c1,1,1
Zfp521,E,Nrep,1,1
Zfp521,E,Nrip2,1,1
Zfp521,E,Nrn1,1,1
Zfp521,E,Nrp1,1,1
Zfp521,E,Nrp2,1,1
Zfp521,E,Nrros,1,1
Zfp521,E,Nt5e,1,1
Zfp521,E,Ntan1,1,1
Zfp521,E,Ntn4,1,1
Zfp521,E,Nynrin,1,1
Zfp521,E,Oas1d,1,1
Zfp521,E,Oas1b,1,1
Zfp521,E,Oas1c,1,1
Zfp521,E,Oas1g,1,1
Zfp521,E,Oas1e,1,1
Zfp521,E,Oas1a,1,1
Zfp521,E,Oas1h,1,1
Zfp521,E,Oas1f,1,1
Zfp521,E,Oas2,1,1
Zfp521,E,Olfm1,1,1
Zfp521,E,Olfml1,1,1
Zfp521,E,Olfml2a,1,1
Zfp521,E,Olfml2b,1,1
Zfp521,E,Olfml3,1,1
Zfp521,E,Opcml,1,1
Zfp521,E,Osbpl10,1,1
Zfp521,E,Palm,1,1
Zfp521,E,Palmd,1,1
Zfp521,E,Pamr1,1,1
Zfp521,E,Papln,1,1
Zfp521,E,Parva,1,1
Zfp521,E,Pbx1,1,1
Zfp521,E,Pbx3,1,1
Zfp521,E,Pcdh12,1,1
Zfp521,E,Pcdh17,1,1
Zfp521,E,Pcdh18,1,1
Zfp521,E,Pcdh19,1,1
Zfp521,E,Pcolce,1,1
Zfp521,E,Pdcd1lg2,1,1
Zfp521,E,Pde1a,1,1
Zfp521,E,Pde2a,1,1
Zfp521,E,Pde7b,1,1
Zfp521,E,Pdgfrb,1,1
Zfp521,E,Pdgfrl,1,1
Zfp521,E,Pear1,1,1
Zfp521,E,Pecam1,1,1
Zfp521,E,Pgm5,1,1
Zfp521,E,Pgr,1,1
Zfp521,E,Piezo2,1,1
Zfp521,E,Pla2r1,1,1
Zfp521,E,Plcb2,1,1
Zfp521,E,Plcb4,1,1
Zfp521,E,Plcxd3,1,1
Zfp521,E,Plekha5,1,1
Zfp521,E,Plppr4,1,1
Zfp521,E,Pls3,1,1
Zfp521,E,Plscr4,1,1
Zfp521,E,Plxdc2,1,1
Zfp521,E,Plxnc1,1,1
Zfp521,E,Plxnd1,1,1
Zfp521,E,Pmp22,1,1
Zfp521,E,Podn,1,1
Zfp521,E,Ppfibp1,1,1
Zfp521,E,Ppm1m,1,1
Zfp521,E,Ppp3ca,1,1
Zfp521,E,Pqlc3,1,1
Zfp521,E,Prcp,1,1
Zfp521,E,Prex2,1,1
Zfp521,E,Prickle1,1,1
Zfp521,E,Prim2,1,1
Zfp521,E,Prkar2b,1,1
Zfp521,E,Prkg2,1,1
Zfp521,E,Pros1,1,1
Zfp521,E,Prrg3,1,1
Zfp521,E,Prrx1,1,1
Zfp521,E,Prtg,1,1
Zfp521,E,Psip1,1,1
Zfp521,E,Ptch1,1,1
Zfp521,E,Ptk2,1,1
Zfp521,E,Ptpra,1,1
Zfp521,E,Ptprm,1,1
Zfp521,E,Purg,1,1
Zfp521,E,Rab3c,1,1
Zfp521,E,Rab3il1,1,1
Zfp521,E,Ulbp1,1,1
Zfp521,E,Ramp2,1,1
Zfp521,E,Rapgef4,1,1
Zfp521,E,Rasal2,1,1
Zfp521,E,Rasl12,1,1
Zfp521,E,Rassf9,1,1
Zfp521,E,Rbfox2,1,1
Zfp521,E,Rbm43,1,1
Zfp521,E,Rbms2,1,1
Zfp521,E,Rbpj,1,1
Zfp521,E,Reck,1,1
Zfp521,E,Reln,1,1
Zfp521,E,Rem1,1,1
Zfp521,E,Rerg,1,1
Zfp521,E,Rftn2,1,1
Zfp521,E,Rgl1,1,1
Zfp521,E,Rhoj,1,1
Zfp521,E,Rin2,1,1
Zfp521,E,Rnf130,1,1
Zfp521,E,Rnf144a,1,1
Zfp521,E,Rnf182,1,1
Zfp521,E,Robo1,1,1
Zfp521,E,Robo3,1,1
Zfp521,E,Robo4,1,1
Zfp521,E,Rorb,1,1
Zfp521,E,Rtn4rl2,1,1
Zfp521,E,Rundc3b,1,1
Zfp521,E,Runx1t1,1,1
Zfp521,E,Sall2,1,1
Zfp521,E,Scara5,1,1
Zfp521,E,Scarb1,1,1
Zfp521,E,Scn1b,1,1
Zfp521,E,Scn2b,1,1
Zfp521,E,Scn9a,1,1
Zfp521,E,Sdc2,1,1
Zfp521,E,Sema6a,1,1
Zfp521,E,Sema6c,1,1
Zfp521,E,Sep-04,1,1
Zfp521,E,Serping1,1,1
Zfp521,E,Serpini1,1,1
Zfp521,E,Sesn3,1,1
Zfp521,E,Sfrp2,1,1
Zfp521,E,Sfxn3,1,1
Zfp521,E,Sgce,1,1
Zfp521,E,Sh3bgrl,1,1
Zfp521,E,Shank3,1,1
Zfp521,E,She,1,1
Zfp521,E,Slc16a4,1,1
Zfp521,E,Slc17a7,1,1
Zfp521,E,Slc1a7,1,1
Zfp521,E,Slc24a1,1,1
Zfp521,E,Slc25a43,1,1
Zfp521,E,Slc2a10,1,1
Zfp521,E,Slc35g2,1,1
Zfp521,E,Slc40a1,1,1
Zfp521,E,Slc41a3,1,1
Zfp521,E,Slc9a9,1,1
Zfp521,E,Slit3,1,1
Zfp521,E,Smad1,1,1
Zfp521,E,Smarca2,1,1
Zfp521,E,Sncaip,1,1
Zfp521,E,Sned1,1,1
Zfp521,E,Snx18,1,1
Zfp521,E,Sobp,1,1
Zfp521,E,Soga1,1,1
Zfp521,E,Sorbs3,1,1
Zfp521,E,Sox5,1,1
Zfp521,E,Sparc,1,1
Zfp521,E,Spata7,1,1
Zfp521,E,Spon2,1,1
Zfp521,E,Sptbn1,1,1
Zfp521,E,Srgap2,1,1
Zfp521,E,Ssc5d,1,1
Zfp521,E,Sspn,1,1
Zfp521,E,St3gal5,1,1
Zfp521,E,Stac,1,1
Zfp521,E,Steap2,1,1
Zfp521,E,Stk32b,1,1
Zfp521,E,Stox2,1,1
Zfp521,E,Stxbp1,1,1
Zfp521,E,Sufu,1,1
Zfp521,E,Sulf1,1,1
Zfp521,E,Sulf2,1,1
Zfp521,E,Svep1,1,1
Zfp521,E,Syt15,1,1
Zfp521,E,Tacr1,1,1
Zfp521,E,Tbc1d5,1,1
Zfp521,E,Tbx18,1,1
Zfp521,E,Tceal7,1,1
Zfp521,E,Tceal8,1,1
Zfp521,E,Tcf4,1,1
Zfp521,E,Tek,1,1
Zfp521,E,Tgfbr2,1,1
Zfp521,E,Thsd1,1,1
Zfp521,E,Thsd7a,1,1
Zfp521,E,Tie1,1,1
Zfp521,E,Timp2,1,1
Zfp521,E,Tk2,1,1
Zfp521,E,Tll1,1,1
Zfp521,E,Tlr3,1,1
Zfp521,E,Tmcc2,1,1
Zfp521,E,Tmem100,1,1
Zfp521,E,Tmem119,1,1
Zfp521,E,Tmem150c,1,1
Zfp521,E,Tmem159,1,1
Zfp521,E,Tmem185a,1,1
Zfp521,E,Tmem252,1,1
Zfp521,E,Tmem255a,1,1
Zfp521,E,Tmem35a,1,1
Zfp521,E,Tmem44,1,1
Zfp521,E,Tmem98,1,1
Zfp521,E,Tmod2,1,1
Zfp521,E,Tnfsf10,1,1
Zfp521,E,Tns3,1,1
Zfp521,E,Tnxb,1,1
Zfp521,E,Tox,1,1
Zfp521,E,Tram2,1,1
Zfp521,E,Trank1,1,1
Zfp521,E,Tril,1,1
Zfp521,E,Trim2,1,1
Zfp521,E,Trpv2,1,1
Zfp521,E,Tshz1,1,1
Zfp521,E,Tshz2,1,1
Zfp521,E,Tsks,1,1
Zfp521,E,Tspan11,1,1
Zfp521,E,Tspan18,1,1
Zfp521,E,Tspan4,1,1
Zfp521,E,Tspan9,1,1
Zfp521,E,Ttc25,1,1
Zfp521,E,Ttc28,1,1
Zfp521,E,Tulp3,1,1
Zfp521,E,Ubtd2,1,1
Zfp521,E,Ushbp1,1,1
Zfp521,E,Vash1,1,1
Zfp521,E,Vash2,1,1
Zfp521,E,Vat1,1,1
Zfp521,E,Vat1l,1,1
Zfp521,E,Vcam1,1,1
Zfp521,E,Vegfc,1,1
Zfp521,E,Vegfd,1,1
Zfp521,E,Vill,1,1
Zfp521,E,Vim,1,1
Zfp521,E,Vstm4,1,1
Zfp521,E,Wipf1,1,1
Zfp521,E,Wls,1,1
Zfp521,E,Wnt5a,1,1
Zfp521,E,Xrcc1,1,1
Zfp521,E,Yeats2,1,1
Zfp521,E,Ypel4,1,1
Zfp521,E,Zdhhc15,1,1
Zfp521,E,Zeb2,1,1
Zfp521,E,Zfhx4,1,1
Zfp521,E,Zfpm2,1,1
Zfp521,E,Zfp366,1,1
Zfp521,E,Zfp423,1,1
Zfp521,E,Zfp462,1,1
Zfp521,E,2610021A01Rik,1,1
Zfp521,E,Zfp54,1,1
Zfp521,E,Zfp532,1,1
Zfp521,E,Zfp608,1,1
Zfp521,E,Zfp618,1,1
Zfp521,E,Zfp704,1,1
Zfp521,E,Zfy2,1,1
Zfp521,E,Zfy1,1,1
Zfp524,E,Abca7,1,1
Zfp524,E,Abhd14a,1,1
Zfp524,E,Abhd14b,1,1
Zfp524,E,Abhd17a,1,1
Zfp524,E,Abhd8,1,1
Zfp524,E,Abtb1,1,1
Zfp524,E,Acad10,1,1
Zfp524,E,Acad12,1,1
Zfp524,E,Acot13,1,1
Zfp524,E,Acot8,1,1
Zfp524,E,Adam17,1,1
Zfp524,E,Adap1,1,1
Zfp524,E,Adat3,1,1
Zfp524,E,Adck2,1,1
Zfp524,E,Adck5,1,1
Zfp524,E,Aff4,1,1
Zfp524,E,Agap3,1,1
Zfp524,E,Agpat2,1,1
Zfp524,E,Aip,1,1
Zfp524,E,Akr1a1,1,1
Zfp524,E,Akt1s1,1,1
Zfp524,E,Aldh16a1,1,1
Zfp524,E,Alkbh7,1,1
Zfp524,E,Amdhd2,1,1
Zfp524,E,Anapc16,1,1
Zfp524,E,Ang5,1,1
Zfp524,E,Ang6,1,1
Zfp524,E,Ang4,1,1
Zfp524,E,Ang,1,1
Zfp524,E,Ang2,1,1
Zfp524,E,Ano8,1,1
Zfp524,E,Anxa7,1,1
Zfp524,E,Ap1s1,1,1
Zfp524,E,Ap4m1,1,1
Zfp524,E,Apba3,1,1
Zfp524,E,Apopt1,1,1
Zfp524,E,Aprt,1,1
Zfp524,E,Arf4,1,1
Zfp524,E,Arl2,1,1
Zfp524,E,Armc8,1,1
Zfp524,E,Arpc1a,1,1
Zfp524,E,Arrdc1,1,1
Zfp524,E,Arsa,1,1
Zfp524,E,Aspscr1,1,1
Zfp524,E,Atp13a3,1,1
Zfp524,E,Atp2a2,1,1
Zfp524,E,Atp6v1f,1,1
Zfp524,E,Atpaf2,1,1
Zfp524,E,Aup1,1,1
Zfp524,E,Aurkaip1,1,1
Zfp524,E,B3galnt2,1,1
Zfp524,E,B3galt4,1,1
Zfp524,E,B3gnt8,1,1
Zfp524,E,Bad,1,1
Zfp524,E,Bag6,1,1
Zfp524,E,Bax,1,1
Zfp524,E,Bcat2,1,1
Zfp524,E,Bckdk,1,1
Zfp524,E,Bcl7c,1,1
Zfp524,E,Bloc1s1,1,1
Zfp524,E,Bloc1s3,1,1
Zfp524,E,Blvrb,1,1
Zfp524,E,Bola1,1,1
Zfp524,E,Borcs6,1,1
Zfp524,E,Bri3,1,1
Zfp524,E,Brk1,1,1
Zfp524,E,Btbd2,1,1
Zfp524,E,Btbd6,1,1
Zfp524,E,AI837181,1,1
Zfp524,E,Myg1,1,1
Zfp524,E,4931414P19Rik,1,1
Zfp524,E,2300009A05Rik,1,1
Zfp524,E,4933405L10Rik,1,1
Zfp524,E,1600002K03Rik,1,1
Zfp524,E,2310011J03Rik,1,1
Zfp524,E,D8Ertd738e,1,1
Zfp524,E,2310033P09Rik,1,1
Zfp524,E,AU022252,1,1
Zfp524,E,1700037H04Rik,1,1
Zfp524,E,C030006K11Rik,1,1
Zfp524,E,1110008P14Rik,1,1
Zfp524,E,Cables1,1,1
Zfp524,E,Cacfd1,1,1
Zfp524,E,Calhm2,1,1
Zfp524,E,Cc2d1a,1,1
Zfp524,E,Ccdc106,1,1
Zfp524,E,Ccdc124,1,1
Zfp524,E,Ccdc22,1,1
Zfp524,E,Ccdc61,1,1
Zfp524,E,Ccdc85b,1,1
Zfp524,E,Ccs,1,1
Zfp524,E,Cd320,1,1
Zfp524,E,Cdc27,1,1
Zfp524,E,Cdc34b,1,1
Zfp524,E,Cdc34,1,1
Zfp524,E,Cdipt,1,1
Zfp524,E,Cdk10,1,1
Zfp524,E,Cdk2ap2,1,1
Zfp524,E,Cdk5,1,1
Zfp524,E,Cdkn2aipnl,1,1
Zfp524,E,Cdpf1,1,1
Zfp524,E,Cers4,1,1
Zfp524,E,Cfap45,1,1
Zfp524,E,Cfdp1,1,1
Zfp524,E,Chchd1,1,1
Zfp524,E,Chchd5,1,1
Zfp524,E,Chd1,1,1
Zfp524,E,Chmp1a,1,1
Zfp524,E,Chmp6,1,1
Zfp524,E,Chrnb1,1,1
Zfp524,E,Chst12,1,1
Zfp524,E,Cinp,1,1
Zfp524,E,Cisd3,1,1
Zfp524,E,Ciz1,1,1
Zfp524,E,Cldn15,1,1
Zfp524,E,Clint1,1,1
Zfp524,E,Cln3,1,1
Zfp524,E,Clta,1,1
Zfp524,E,Cltb,1,1
Zfp524,E,Cnfn,1,1
Zfp524,E,Cnpy3,1,1
Zfp524,E,Coa3,1,1
Zfp524,E,Cog4,1,1
Zfp524,E,Commd5,1,1
Zfp524,E,Commd7,1,1
Zfp524,E,Comt,1,1
Zfp524,E,Comtd1,1,1
Zfp524,E,Copa,1,1
Zfp524,E,Cops9,1,1
Zfp524,E,Coro1b,1,1
Zfp524,E,Cox14,1,1
Zfp524,E,Cox4i1,1,1
Zfp524,E,Cox5b,1,1
Zfp524,E,Cpeb4,1,1
Zfp524,E,Cptp,1,1
Zfp524,E,Creld1,1,1
Zfp524,E,Cry1,1,1
Zfp524,E,Csnk1a1,1,1
Zfp524,E,Cst3,1,1
Zfp524,E,Ctbp1,1,1
Zfp524,E,Ctdnep1,1,1
Zfp524,E,Ctdsp1,1,1
Zfp524,E,Ctsd,1,1
Zfp524,E,Ctu1,1,1
Zfp524,E,Cuedc2,1,1
Zfp524,E,Cuta,1,1
Zfp524,E,Cyhr1,1,1
Zfp524,E,Dalrd3,1,1
Zfp524,E,Dctn2,1,1
Zfp524,E,Dctn3,1,1
Zfp524,E,Dcxr,1,1
Zfp524,E,Ddrgk1,1,1
Zfp524,E,Ddx21,1,1
Zfp524,E,Ddx24,1,1
Zfp524,E,Deaf1,1,1
Zfp524,E,Dedd2,1,1
Zfp524,E,Dgat1,1,1
Zfp524,E,Dgcr6,1,1
Zfp524,E,Dhrs4,1,1
Zfp524,E,Dhx15,1,1
Zfp524,E,Dhx36,1,1
Zfp524,E,Dis3,1,1
Zfp524,E,Dnajb2,1,1
Zfp524,E,Dnajc4,1,1
Zfp524,E,Dnal4,1,1
Zfp524,E,Dnm1l,1,1
Zfp524,E,Dohh,1,1
Zfp524,E,Dok1,1,1
Zfp524,E,Dpm3,1,1
Zfp524,E,Dpp7,1,1
Zfp524,E,Dtx2,1,1
Zfp524,E,Dtymk,1,1
Zfp524,E,Dusp23,1,1
Zfp524,E,Dut,1,1
Zfp524,E,Dvl1,1,1
Zfp524,E,Dync1li2,1,1
Zfp524,E,Dynlrb1,1,1
Zfp524,E,Dyrk1b,1,1
Zfp524,E,Eaf1,1,1
Zfp524,E,Ebpl,1,1
Zfp524,E,Ech1,1,1
Zfp524,E,Eci1,1,1
Zfp524,E,Ecsit,1,1
Zfp524,E,Edf1,1,1
Zfp524,E,Eef1d,1,1
Zfp524,E,Eefsec,1,1
Zfp524,E,Ehmt2,1,1
Zfp524,E,Eif3f,1,1
Zfp524,E,Eif3g,1,1
Zfp524,E,Eif3k,1,1
Zfp524,E,Eif4ebp3,1,1
Zfp524,E,Eif4g3,1,1
Zfp524,E,Elof1,1,1
Zfp524,E,Emc6,1,1
Zfp524,E,Endog,1,1
Zfp524,E,Enkd1,1,1
Zfp524,E,Eny2,1,1
Zfp524,E,Epn1,1,1
Zfp524,E,Ergic3,1,1
Zfp524,E,Erp29,1,1
Zfp524,E,Etv2,1,1
Zfp524,E,Eva1b,1,1
Zfp524,E,Exosc5,1,1
Zfp524,E,Fam110a,1,1
Zfp524,E,Fam173a,1,1
Zfp524,E,Fam189b,1,1
Zfp524,E,Fam234a,1,1
Zfp524,E,Fam3a,1,1
Zfp524,E,Fam50a,1,1
Zfp524,E,Fam53b,1,1
Zfp524,E,Fam71e1,1,1
Zfp524,E,Fam89b,1,1
Zfp524,E,Fam91a1,1,1
Zfp524,E,Fam98c,1,1
Zfp524,E,Fance,1,1
Zfp524,E,Fastk,1,1
Zfp524,E,Fbf1,1,1
Zfp524,E,Fbxl15,1,1
Zfp524,E,Fbxl8,1,1
Zfp524,E,Fbxo46,1,1
Zfp524,E,Fbxw4,1,1
Zfp524,E,Fbxw5,1,1
Zfp524,E,Fbxw9,1,1
Zfp524,E,Fdx1l,1,1
Zfp524,E,Fiz1,1,1
Zfp524,E,Fkbp14,1,1
Zfp524,E,Fkbp2,1,1
Zfp524,E,Fkbp8,1,1
Zfp524,E,Fndc3a,1,1
Zfp524,E,Fntb,1,1
Zfp524,E,Foxo4,1,1
Zfp524,E,Frat1,1,1
Zfp524,E,Peg12,1,1
Zfp524,E,Frat2,1,1
Zfp524,E,Fuz,1,1
Zfp524,E,Gabarap,1,1
Zfp524,E,Gadd45gip1,1,1
Zfp524,E,Galk1,1,1
Zfp524,E,Gas2l1,1,1
Zfp524,E,Gchfr,1,1
Zfp524,E,Gfer,1,1
Zfp524,E,Gga1,1,1
Zfp524,E,Ghdc,1,1
Zfp524,E,Gipc1,1,1
Zfp524,E,Gnptg,1,1
Zfp524,E,Golt1b,1,1
Zfp524,E,Gpr108,1,1
Zfp524,E,Gpr137,1,1
Zfp524,E,Gps1,1,1
Zfp524,E,Gpx1,1,1
Zfp524,E,Gpx4,1,1
Zfp524,E,Gsdmd,1,1
Zfp524,E,Gstp1,1,1
Zfp524,E,Gstp2,1,1
Zfp524,E,Gtpbp6,1,1
Zfp524,E,H2afx,1,1
Zfp524,E,Hagh,1,1
Zfp524,E,Hat1,1,1
Zfp524,E,Haus4,1,1
Zfp524,E,Hdac10,1,1
Zfp524,E,Hdac11,1,1
Zfp524,E,Hddc3,1,1
Zfp524,E,Hdhd3,1,1
Zfp524,E,Hebp1,1,1
Zfp524,E,Higd2a,1,1
Zfp524,E,Hipk3,1,1
Zfp524,E,Hmg20b,1,1
Zfp524,E,Hmgcl,1,1
Zfp524,E,Hnrnpk,1,1
Zfp524,E,Hnrnpr,1,1
Zfp524,E,Homer3,1,1
Zfp524,E,Hps1,1,1
Zfp524,E,Hras,1,1
Zfp524,E,Hs1bp3,1,1
Zfp524,E,Hspa13,1,1
Zfp524,E,Hspa14,1,1
Zfp524,E,Hspb1,1,1
Zfp524,E,Hspbp1,1,1
Zfp524,E,Iars,1,1
Zfp524,E,Idh3a,1,1
Zfp524,E,Ifi27l2a,1,1
Zfp524,E,Ifi27l2b,1,1
Zfp524,E,Igbp1,1,1
Zfp524,E,Il17rc,1,1
Zfp524,E,Ilvbl,1,1
Zfp524,E,Impad1,1,1
Zfp524,E,Ing4,1,1
Zfp524,E,Ino80e,1,1
Zfp524,E,Ints1,1,1
Zfp524,E,Irf2bp1,1,1
Zfp524,E,Irf3,1,1
Zfp524,E,Isca2,1,1
Zfp524,E,Izumo4,1,1
Zfp524,E,Jagn1,1,1
Zfp524,E,Josd2,1,1
Zfp524,E,Jtb,1,1
Zfp524,E,Kctd10,1,1
Zfp524,E,Kctd20,1,1
Zfp524,E,Keap1,1,1
Zfp524,E,2510039O18Rik,1,1
Zfp524,E,Kifc2,1,1
Zfp524,E,Klhdc3,1,1
Zfp524,E,Kpna1,1,1
Zfp524,E,Lage3,1,1
Zfp524,E,Lamtor1,1,1
Zfp524,E,Lamtor2,1,1
Zfp524,E,Lamtor4,1,1
Zfp524,E,Lcmt1,1,1
Zfp524,E,Leng1,1,1
Zfp524,E,Leng9,1,1
Zfp524,E,Lhpp,1,1
Zfp524,E,Lin7b,1,1
Zfp524,E,Lmntd2,1,1
Zfp524,E,Lrfn3,1,1
Zfp524,E,Lrp3,1,1
Zfp524,E,Lrrc23,1,1
Zfp524,E,Lrrc45,1,1
Zfp524,E,Lrrc61,1,1
Zfp524,E,Lsm10,1,1
Zfp524,E,Lsm2,1,1
Zfp524,E,Lsm7,1,1
Zfp524,E,Lyl1,1,1
Zfp524,E,Lypla2,1,1
Zfp524,E,Macrod1,1,1
Zfp524,E,Mad1l1,1,1
Zfp524,E,Maf1,1,1
Zfp524,E,Magix,1,1
Zfp524,E,Map2k2,1,1
Zfp524,E,Map2k5,1,1
Zfp524,E,Map3k10,1,1
Zfp524,E,Map3k11,1,1
Zfp524,E,Mapre1,1,1
Zfp524,E,Maz,1,1
Zfp524,E,Mblac1,1,1
Zfp524,E,Mboat7,1,1
Zfp524,E,Mcat,1,1
Zfp524,E,Mcoln1,1,1
Zfp524,E,Mcrip1,1,1
Zfp524,E,Mcrip2,1,1
Zfp524,E,Mea1,1,1
Zfp524,E,Med11,1,1
Zfp524,E,Med14,1,1
Zfp524,E,Med16,1,1
Zfp524,E,Men1,1,1
Zfp524,E,Mesp1,1,1
Zfp524,E,Metrn,1,1
Zfp524,E,Mettl23,1,1
Zfp524,E,Mettl26,1,1
Zfp524,E,Mex3d,1,1
Zfp524,E,Mfsd10,1,1
Zfp524,E,Mfsd13a,1,1
Zfp524,E,Mfsd14a,1,1
Zfp524,E,Mfsd3,1,1
Zfp524,E,Mgat4b,1,1
Zfp524,E,Mgmt,1,1
Zfp524,E,Mgst2,1,1
Zfp524,E,Mib2,1,1
Zfp524,E,Mien1,1,1
Zfp524,E,2210011C24Rik,1,1
Zfp524,E,Mknk2,1,1
Zfp524,E,Mlst8,1,1
Zfp524,E,Mob1b,1,1
Zfp524,E,Mob2,1,1
Zfp524,E,Mob3a,1,1
Zfp524,E,Mon1a,1,1
Zfp524,E,Mospd3,1,1
Zfp524,E,Mpg,1,1
Zfp524,E,Mplkip,1,1
Zfp524,E,Mpnd,1,1
Zfp524,E,Mpst,1,1
Zfp524,E,Mrpl11,1,1
Zfp524,E,Mrpl23,1,1
Zfp524,E,Mrpl27,1,1
Zfp524,E,Mrpl28,1,1
Zfp524,E,Mrpl34,1,1
Zfp524,E,Mrpl41,1,1
Zfp524,E,Mrpl43,1,1
Zfp524,E,Mrpl45,1,1
Zfp524,E,Mrpl48,1,1
Zfp524,E,Mrpl51,1,1
Zfp524,E,Mrpl55,1,1
Zfp524,E,Mrpl57,1,1
Zfp524,E,Mrps18b,1,1
Zfp524,E,Mrps2,1,1
Zfp524,E,Mrps24,1,1
Zfp524,E,Mrps26,1,1
Zfp524,E,Mrps34,1,1
Zfp524,E,Mtmr6,1,1
Zfp524,E,Mus81,1,1
Zfp524,E,Mvb12a,1,1
Zfp524,E,Mxd4,1,1
Zfp524,E,Mypop,1,1
Zfp524,E,Mzf1,1,1
Zfp524,E,Mzt2,1,1
Zfp524,E,Naa25,1,1
Zfp524,E,Naa38,1,1
Zfp524,E,Naa60,1,1
Zfp524,E,Nagpa,1,1
Zfp524,E,Naif1,1,1
Zfp524,E,Naprt,1,1
Zfp524,E,Napsa,1,1
Zfp524,E,Ndufa13,1,1
Zfp524,E,Ndufa2,1,1
Zfp524,E,Ndufa3,1,1
Zfp524,E,Ndufb10,1,1
Zfp524,E,1700029P11Rik,1,1
Zfp524,E,Ndufb11,1,1
Zfp524,E,Ndufb7,1,1
Zfp524,E,Ndufc1,1,1
Zfp524,E,Ndufs7,1,1
Zfp524,E,Necap2,1,1
Zfp524,E,Nedd8,1,1
Zfp524,E,Nelfb,1,1
Zfp524,E,Nenf,1,1
Zfp524,E,Nfkbil1,1,1
Zfp524,E,Nme3,1,1
Zfp524,E,Nmral1,1,1
Zfp524,E,Noa1,1,1
Zfp524,E,Nob1,1,1
Zfp524,E,Nosip,1,1
Zfp524,E,Npdc1,1,1
Zfp524,E,Nprl3,1,1
Zfp524,E,Nr2f6,1,1
Zfp524,E,Nsmce1,1,1
Zfp524,E,Nthl1,1,1
Zfp524,E,Nubp2,1,1
Zfp524,E,Nucks1,1,1
Zfp524,E,Nudt14,1,1
Zfp524,E,Nudt16l1,1,1
Zfp524,E,Nudt18,1,1
Zfp524,E,Nudt2,1,1
Zfp524,E,Nup153,1,1
Zfp524,E,Nup98,1,1
Zfp524,E,Nupr1,1,1
Zfp524,E,Oaz1,1,1
Zfp524,E,Ocel1,1,1
Zfp524,E,Opa1,1,1
Zfp524,E,Opn1sw,1,1
Zfp524,E,Orai3,1,1
Zfp524,E,Ost4,1,1
Zfp524,E,Oxld1,1,1
